pnum,firm,performance,inv_num,avg_similarity
6884692,MU,4,"['04742016-1', '04130878-2']",
6884657,MU,0,"['05291061-1', '05140404-1']",
6884654,MU,2,"['05140404-2', '05140405-2']",
6884642,MU,3,"['05700732-3', '04906314-1']",
6884296,MU,8,"['06194229-1', '05032233-3']",
6884144,MU,1,"['06872132-1', '06666749-1']",
6882587,MU,0,"['05627478-1', '05787096-3', '05663919-3', '03920121-1', '05677567-2', '05264725-2', '05578941-2']",
6882590,MU,0,"['05281868-1', '05245577-2']",
6882579,MU,6,"['05373227-1', '04753412-1', '05335202-1']",
6882566,MU,5,"['06716644-1', '04912665-2']",
6882578,MU,1,"['04452124-2', '05614856-2']",
6882553,MU,7,"['06716644-1', '04912665-2']",
6882284,MU,2,"['04515906-3', '05326652-1']",
6882082,MU,39,"['05666379-1', '05210509-1']",
6909113,MU,0,"['03879585-3', '05225024-5']",
6882034,MU,1,"['05729049-1', '05140405-2', '06577018-2', '06048744-2']",
6882036,MU,0,"['06514795-2', '06762074-1']",
6882031,MU,0,"['04446547-1', '05505158-2']",
6882021,MU,43,"['06825553-4', '05293065-1', '05331200-3', '06710454-1', '06010954-3', '06825553-3']",
6882003,MU,1,"['05576069-1', '05185275-1']",
6909055,MU,0,"['04899107-2', '04891794-3', '05140405-2', '05419807-1', '04906314-1']",
6881993,MU,4,"['06392922-6', '06881993-1']",
6881974,MU,4,"['04899107-2', '05012664-1', '04936950-1']",
6881942,MU,10,"['06229134-1', '06567028-1']",
6881682,MU,0,"['05691228-1', '06465373-1']",
6881667,MU,2,"['05032233-3', '04936950-1', '04871688-1']",
6881663,MU,0,"['05419807-1', '05633200-1']",
6881642,MU,11,"['06194229-1', '05843830-1']",
6881636,MU,0,"['05656531-2', '05505158-2']",
6908868,MU,0,"['04446547-1', '05505158-2']",
6881627,MU,10,"['03895147-1', '03909925-1']",
6881623,MU,13,"['04452124-2', '06646902-2']",
6881606,MU,1,"['06791168-1', '05879965-1', '06121133-4']",
6881260,MU,7,"['05920068-1', '05925415-2']",
6881129,MU,1,"['06039633-1', '06306012-1']",
6908849,MU,1,"['06008063-1', '06673701-3', '05533924-2']",
6881127,MU,0,"['06306012-1', '05685951-2']",
6879538,MU,0,"['05212442-2', '05889416-1', '04731604-1']",
6879530,MU,6,"['06396000-1', '06711093-2']",
6879522,MU,0,"['05541938-2', '06618291-1']",
6879516,MU,7,"['06716644-1', '04912665-2']",
6879050,MU,2,"['06696748-1', '05729049-1']",
6879018,MU,9,"['05568435-1', '05332137-1']",
6879017,MU,4,"['03895147-1', '03909925-1', '03881884-2']",
6878602,MU,4,"['06194229-1', '05032233-3']",
6878587,MU,2,"['05910880-1', '06095085-1']",
6878585,MU,5,"['04452124-2', '05910880-1']",
6878568,MU,10,"['06110798-2', '04742016-1']",
6878507,MU,0,"['06107002-1', '04844869-1', '06121133-4']",
6878396,MU,0,"['04183781-1', '03881884-2']",
6877100,MU,4,"['06304510-1', '05524096-1']",
6877064,MU,0,"['06023429-2', '05424672-1']",
6876562,MU,0,"['05373227-1', '04753412-1', '05677649-1', '05140404-3']",
6876089,MU,1,"['04899107-2', '05419807-1', '04906314-1']",
6876022,MU,1,"['06049483-3', '06366489-1']",
6876066,MU,7,"['06746894-9', '06486536-1', '06403401-3']",
6875707,MU,6,"['04452124-2', '05910880-1']",
6875640,MU,8,"['04899107-2', '04906314-1']",
6875371,MU,0,"['05213659-1', '06117788-1', '05601656-1']",
6908803,MU,0,"['06611032-2', '05211995-3', '05264396-1']",
6873363,MU,3,"['04686648-1', '06043690-2']",
6873046,MU,0,"['04899107-2', '05419807-1']",
6873005,MU,1,"['05319593-1', '04893163-1', '05167762-1']",
6872997,MU,4,"['06424561-3', '06392922-1', '05569617-4', '05173873-3', '06392922-4', '05757695-2', '05005102-1', '06134138-1']",
6872993,MU,4,"['06027948-4', '05757695-2']",
6872660,MU,0,"['05087485-1', '05847463-1', '06093661-2']",
6872600,MU,0,"['05140404-2', '05879965-1']",
6872639,MU,0,"['05555486-2', '05910880-1']",
6872509,MU,0,"['05032892-4', '04957878-2']",
6872420,MU,1,"['05326892-1', '05925415-2']",
6872132,MU,3,"['05705079-1', '06872132-1']",
6871253,MU,17,"['05666379-1', '05210509-1', '04648238-3']",
6870774,MU,4,"['05270972-2', '05524096-1', '06549468-2']",
6870565,MU,5,"['06584235-2', '06043690-1', '05749471-1', '06043690-3', '06295013-2', '06388242-1']",
6870496,MU,2,"['06043690-1', '06166367-1']",
6870495,MU,16,"['05312455-1', '06229134-1']",
6870276,MU,1,"['06577004-4', '04776958-1']",
6908784,MU,68,"['04899107-2', '04936950-1', '04906314-1']",
6870247,MU,2,"['06486536-1', '06403401-3', '06773960-2']",
6870210,MU,6,"['05691228-1', '06458652-1']",
6869877,MU,4,"['06194229-1', '06111285-3', '05032233-3', '04742016-1', '05363794-3', '05321649-5', '05843830-1']",
6869869,MU,1,"['05923959-1', '06577019-1', '06426552-1']",
6908639,MU,6,"['06194229-1', '05032233-3']",
6868019,MU,2,"['06868019-0', '03976224-2']",
6868016,MU,2,"['06438032-2', '06052307-2']",
6867996,MU,12,"['04452124-2', '06646902-2', '05129991-1']",
6867990,MU,1,"['06441364-2', '05249201-2']",
6908569,MU,0,"['06054768-3', '05855811-2']",
6867500,MU,5,"['05729049-1', '05140405-2', '06577018-2']",
6867449,MU,1,"['06054768-3', '05920068-1']",
6867448,MU,3,"['05231306-1', '05685951-2']",
6867131,MU,2,"['05087485-1', '06093661-2']",
6867148,MU,2,"['05939336-1', '03871596-1']",
6867114,MU,2,"['04452124-2', '06646902-2', '05129991-1']",
6867093,MU,1,"['06054768-3', '05920068-1']",
6867064,MU,3,"['04452124-2', '06813178-4', '06646902-2', '05129991-1']",
6866900,MU,0,"['06589611-2', '06136690-1']",
6866470,MU,1,"['06432796-1', '06866470-2', '06048744-3']",
6865628,MU,0,"['05003513-1', '05241266-2', '06005797-2']",
6865132,MU,5,"['05208779-2', '06021452-3']",
6865130,MU,0,"['05627478-2', '05030587-1', '05896337-1']",
6865115,MU,0,"['05999473-3', '03976224-2']",
6865106,MU,1,"['03891480-1', '06134138-1']",
6865100,MU,1,"['05627478-2', '05030587-1', '05896337-1']",
6865086,MU,11,"['05173451-2', '04349364-1', '05140404-3']",
6864725,MU,11,"['04958088-2', '05424672-1']",
6864561,MU,2,"['04742016-1', '05264396-1', '05382550-1']",
6864527,MU,7,"['06111285-3', '05555486-2', '05264396-1', '05910880-1']",
6906961,MU,8,"['06809964-1', '05247633-2', '06906961-0', '05440246-1']",
6906956,MU,0,"['06795343-2', '05274743-2']",
6906955,MU,0,"['05524096-1', '06549468-2']",
6906950,MU,3,"['06424561-3', '06392922-6', '05757695-2', '06134138-1']",
6906745,MU,7,"['06043690-1', '06906745-3', '04686648-1', '06087970-1']",
6906418,MU,20,"['05537738-2', '06511906-1', '04906314-1', '05963315-1']",
6906417,MU,3,"['05419807-1', '05879965-1']",
6906415,MU,29,"['06486536-1', '06403401-3', '06773960-2', '05879965-1']",
6906409,MU,0,"['05140404-2', '05140405-2']",
6911388,MU,2,"['06685080-2', '06685080-3', '06226452-3']",
6906408,MU,12,"['04891794-3', '03881884-2']",
6906403,MU,3,"['06064120-1', '05925384-1']",
6906402,MU,10,"['03895147-1', '03909925-1', '05419807-1']",
6906396,MU,7,"['06570783-1', '04515906-3']",
6905975,MU,0,"['06465141-2', '04935334-1']",
6905955,MU,1,"['06194229-1', '05773363-1']",
6911371,MU,0,"['05910880-2', '06095085-1']",
6905946,MU,4,"['05840598-1', '05048664-1']",
6904671,MU,3,"['06904671-0', '06904671-1']",
6903991,MU,4,"['05627478-2', '05627478-1', '05627478-4', '05264725-1']",
6903970,MU,0,"['06275446-1', '05524096-1']",
6903960,MU,1,"['06049483-3', '06366489-1']",
6911381,MU,6,"['05032233-3', '06095085-1']",
6903957,MU,0,"['05627478-2', '05030587-1', '05896337-1']",
6903465,MU,0,"['04914269-1', '05140404-3', '04906314-1']",
6903462,MU,1,"['05227331-1', '05032233-3']",
6903449,MU,2,"['06903449-0', '06420789-2', '06486536-2']",
6903444,MU,10,"['03895147-1', '03909925-1', '05419807-1']",
6903443,MU,30,"['04899107-2', '05012664-1', '04906314-1']",
6903442,MU,26,"['04899107-2', '04936950-1']",
6911766,MU,0,"['05656886-2', '05314869-2']",
6864521,MU,2,"['04452124-2', '06646902-2', '05129991-1']",
6856009,MU,5,"['06064120-1', '05925384-1']",
6856002,MU,6,"['04452124-2', '06646902-2', '05129991-1']",
6855971,MU,1,"['06194229-1', '05032233-3']",
6855594,MU,2,"['06753271-6', '05910880-2', '06855594-0']",
6863725,MU,18,"['05326892-1', '04936950-1']",
6855572,MU,13,"['06582992-2', '06582992-1', '06582992-6', '06552910-2', '06855572-5', '06582992-3', '06582992-5', '06836009-6']",
6854633,MU,3,"['05840598-1', '06854633-1']",
6854106,MU,1,"['06818359-1', '06486956-1', '05932491-3', '06120952-3']",
6854079,MU,3,"['06854079-0', '04892547-1', '06530045-3', '06530045-4', '06839292-0', '06530045-2']",
6853522,MU,1,"['03895147-1', '03909925-1']",
6853211,MU,9,"['06060891-5', '06246250-2', '05419807-1']",
6853288,MU,0,"['03895147-1', '03909925-1']",
6853210,MU,19,"['05419807-1', '04906314-1']",
6853069,MU,2,"['05696031-1', '05419807-1']",
6853064,MU,21,"['06064120-1', '05925384-1']",
6852999,MU,4,"['04891794-3', '04879631-2', '05657284-1', '04906314-1']",
6852627,MU,13,"['06511906-1', '04906314-1']",
6852613,MU,15,"['03895147-1', '03909925-1', '05419807-1']",
6852611,MU,2,"['05627478-2', '05030587-1', '05896337-1']",
6863170,MU,0,"['06103636-5', '06631798-3', '06412768-2']",
6852593,MU,1,"['06194229-1', '05032233-3']",
6852550,MU,6,"['06392922-6', '04515906-3']",
6852456,MU,1,"['06486956-1', '06465141-3']",
6851597,MU,0,"['04899107-2', '05012664-1', '05593927-4', '05907492-5', '04906314-1']",
6851183,MU,2,"['06028467-3', '06137273-1']",
6851032,MU,6,"['06040983-3', '05515501-1']",
6863169,MU,0,"['06103636-5', '06631798-3', '06412768-2']",
6851016,MU,2,"['05373227-1', '04753412-1', '06040983-3', '04579814-1', '05335202-1']",
6850457,MU,4,"['05381368-2', '05264725-1', '05424672-1']",
6850141,MU,2,"['03895147-1', '03909925-1']",
6850452,MU,3,"['05373227-1', '05278770-2']",
6850431,MU,2,"['06424561-3', '06493259-1', '05757695-2', '03860454-2']",
6862700,MU,4,"['06671834-2', '06493259-1', '05757695-2', '06134138-1']",
6849544,MU,1,"['06291868-4', '05416045-3', '04631219-2', '05264396-1', '05505158-2', '05633200-1']",
6849494,MU,1,"['06194229-1', '05032233-3']",
6849493,MU,0,"['05032233-3', '05385854-1']",
6849492,MU,2,"['05523258-3', '06849492-1']",
6849133,MU,0,"['05902491-1', '06677250-4', '06412437-1', '05863813-1']",
6847583,MU,7,"['05373227-1', '05677649-1', '06040983-3', '05335202-1']",
6847565,MU,5,"['06275446-1', '05524096-1']",
6847535,MU,3,"['05129991-1', '04936950-1']",
6847533,MU,0,"['06441364-2', '05249201-2']",
6862654,MU,2,"['05373227-1', '05552739-3', '04965221-1', '04579814-1']",
6847220,MU,1,"['06420789-2', '06420789-1']",
6847198,MU,1,"['05003513-1', '06175221-1']",
6847110,MU,0,"['04899107-2', '05419807-1']",
6847100,MU,0,"['05373227-1', '05729049-1']",
6847085,MU,0,"['06847085-3', '06455406-2', '06613681-1', '06847085-1']",
6846739,MU,1,"['04859304-1', '04936950-1']",
6846738,MU,15,"['03895147-1', '03909925-1', '05419807-1']",
6845555,MU,0,"['06085407-1', '06085407-2']",
6845898,MU,2,"['05291061-1', '05140404-1']",
6845460,MU,6,"['05187779-1', '04579814-1', '04648238-3']",
6845734,MU,13,"['05902491-1', '06412437-1', '05863813-1']",
6845054,MU,1,"['05212442-2', '05889416-1', '04731604-1']",
6845057,MU,2,"['05270972-2', '05524096-1', '06549468-2']",
6845039,MU,9,"['05576069-1', '05185275-1']",
6845036,MU,2,"['06771533-2', '06392922-6', '05280894-1']",
6845029,MU,13,"['05056063-2', '05056063-1']",
6844618,MU,3,"['06844618-1', '05879965-1']",
6844601,MU,0,"['05847463-1', '05332137-1']",
6844261,MU,2,"['05920068-1', '05925415-2']",
6844260,MU,25,"['06753271-1', '05773363-1', '06844260-1']",
6844256,MU,15,"['03895147-1', '03909925-1', '05419807-1']",
6844255,MU,1,"['05689334-4', '06258709-1']",
6844216,MU,1,"['06064120-1', '06268275-3', '05291061-1']",
6844203,MU,65,"['03895147-1', '03909925-1']",
6843661,MU,0,"['06464513-1', '05933470-1']",
6842889,MU,1,"['06737200-1', '06169021-2', '05932491-3']",
6842398,MU,4,"['05373227-1', '04753412-1', '05677649-1', '06040983-3', '05335202-1']",
6842393,MU,4,"['05373227-1', '04579814-1']",
6842385,MU,2,"['05787097-2', '05033023-3', '04785424-2', '05524096-1']",
6842380,MU,16,"['06160723-1', '05673224-2']",
6841991,MU,7,"['06841991-1', '06841991-0']",
6841883,MU,36,"['04899107-2', '05012664-1', '05696031-1', '06250688-1', '06841883-6', '04906314-1', '05963315-1']",
6841868,MU,32,"['05012664-1', '05696031-1', '05419807-1']",
6841796,MU,1,"['05173451-2', '04906314-1']",
6841525,MU,0,"['05213659-1', '05689334-4']",
6841474,MU,0,"['05032233-3', '05533924-2']",
6841463,MU,1,"['05730835-2', '05032233-3', '05382550-1']",
6841438,MU,0,"['05032892-4', '05848017-1']",
6841422,MU,0,"['05140404-2', '05879965-1']",
6841408,MU,0,"['03879585-3', '03881884-2']",
6841418,MU,5,"['06582992-2', '06582992-1', '06582992-3']",
6861745,MU,1,"['04899107-2', '05419807-1']",
6840988,MU,0,"['05920068-1', '05925415-2']",
6839961,MU,0,"['04899107-2', '04906314-1']",
6839301,MU,28,"['04105144-1', '04040498-1']",
6839300,MU,3,"['05381368-2', '05264725-1', '05424672-1']",
6839292,MU,6,"['06839292-0', '05935263-5']",
6861727,MU,1,"['04183781-1', '03909925-1']",
6838763,MU,3,"['03895147-1', '03909925-1']",
6838726,MU,2,"['03895147-1', '03909925-1']",
6861726,MU,0,"['05032233-3', '04981810-1']",
6838714,MU,3,"['04742016-1', '05321649-5', '05438016-1', '05625215-2']",
6838653,MU,0,"['04686648-1', '04162445-1']",
6838390,MU,0,"['05969805-1', '04939105-1', '05217369-3']",
6838365,MU,1,"['05788304-1', '05129991-1']",
6861697,MU,2,"['05523258-3', '05332137-1']",
6838338,MU,4,"['05032233-3', '05091290-1']",
6838295,MU,0,"['05961722-1', '05961722-2']",
6838293,MU,5,"['06194229-1', '06111285-3', '05032233-3']",
6838122,MU,6,"['06194229-1', '06838122-1']",
6838114,MU,18,"['06412437-4', '05902491-1', '05863813-1']",
6861713,MU,2,"['06511879-1', '05438016-1']",
6837938,MU,1,"['06265297-1', '05969983-2']",
6837731,MU,0,"['05729049-1', '05140405-2', '04648238-3']",
6837418,MU,0,"['05291061-1', '05140404-1']",
6836472,MU,14,"['05212442-2', '05666379-1', '05365551-5', '04338679-1', '04070632-1', '05279975-1', '04515906-3', '05365551-4', '06130602-9', '04871688-1']",
6836437,MU,12,"['05352945-2', '05128563-2', '05208779-2', '05661428-1']",
6836468,MU,4,"['05212442-2', '05666379-1', '05365551-5', '04338679-1', '04070632-1', '05279975-1', '04515906-3', '04871688-1']",
6836427,MU,3,"['05442642-1', '04160934-1', '05097381-1']",
6861695,MU,0,"['05913145-1', '05101764-3']",
6836166,MU,28,"['05373227-1', '04753412-1', '04105144-1']",
6836145,MU,3,"['05442642-1', '06023429-1']",
6836009,MU,9,"['05032233-1', '06582992-1', '06552910-2', '06582992-3', '06836008-2', '06836009-6']",
6836008,MU,1,"['05032233-1', '06582992-1', '06552910-2', '06582992-3', '06836008-2']",
6836003,MU,5,"['06048744-4', '05729049-1', '05140404-2', '04879631-2', '06048744-3', '06048744-2']",
6836000,MU,5,"['05568435-1', '05385854-1']",
6835980,MU,0,"['05773363-1', '05032233-3']",
6835975,MU,0,"['06054768-3', '04130878-2']",
6835674,MU,5,"['05691228-1', '06465373-1', '05656531-2', '04936950-1']",
6835664,MU,4,"['06194229-1', '06753271-1', '05773363-1']",
6835668,MU,4,"['05855811-2', '03871596-1']",
6835654,MU,0,"['05032233-3', '05533924-2']",
6835638,MU,6,"['03895147-1', '03909925-1']",
6835634,MU,0,"['05416348-1', '04981810-1', '05202278-1']",
6835617,MU,2,"['06544842-1', '06126847-2']",
6835599,MU,5,"['06507114-1', '06486536-2', '06784525-3']",
6835592,MU,3,"['06835592-1', '05925384-1']",
6861637,MU,0,"['05600252-1', '06043690-2']",
6835111,MU,37,"['03895147-1', '03909925-1']",
6834023,MU,1,"['06687180-1', '06545928-1']",
6833752,MU,3,"['05385854-1', '05245577-2']",
6834019,MU,7,"['05378945-3', '06301172-2', '05274276-2', '05721560-4']",
6834022,MU,14,"['05627478-2', '05627478-1', '05896337-1']",
6833727,MU,0,"['05032233-3', '04936950-3', '04906314-1']",
6833613,MU,21,"['04899107-2', '05419807-1', '04906314-1']",
6833579,MU,1,"['03900944-2', '05032233-3']",
6833576,MU,2,"['06194229-1', '05773363-1', '05032233-3', '05363794-3', '06417537-1', '06095085-1', '06136690-1']",
6833575,MU,3,"['05032233-3', '05563089-3']",
6833510,MU,0,"['06329832-3', '06523254-2', '05879965-1']",
6833317,MU,16,"['03895147-1', '03909925-1', '05419807-1']",
6861367,MU,0,"['04452124-2', '06813178-4', '06646902-2', '06465141-3', '05129991-1']",
6833308,MU,27,"['03895147-1', '03909925-1']",
6833285,MU,26,"['03895147-1', '03909925-1']",
6833280,MU,2,"['06265297-1', '05969983-2']",
6833084,MU,1,"['05939336-1', '05969983-2']",
6833049,MU,0,"['05213659-1', '05225024-5']",
6831734,MU,0,"['05969805-1', '06256094-2', '05969805-2', '06090677-2', '06179448-2']",
6831561,MU,3,"['04837534-1', '06137422-1']",
6831475,MU,7,"['04891794-3', '04879631-2', '05657284-1', '04906314-1', '04912665-1']",
6831404,MU,0,"['05844370-4', '05387844-1', '04641016-1', '06413135-5']",
6831403,MU,0,"['05656886-2', '05314869-2', '05656886-1']",
6831353,MU,1,"['05614856-3', '05140405-2']",
6831347,MU,0,"['05024961-2', '05211995-3']",
6831324,MU,2,"['05032233-3', '04936950-1']",
6831301,MU,0,"['06168504-1', '06303469-2']",
6831047,MU,0,"['05939336-1', '05689334-4']",
6831019,MU,3,"['04452124-2', '06485989-1', '06117788-1', '05601656-1', '05129991-1']",
6861351,MU,0,"['05032233-3', '04936950-1', '04871688-1']",
6830977,MU,0,"['05824158-2', '06830977-3', '06830977-1']",
6830975,MU,4,"['06563741-4', '05750012-4']",
6830838,MU,0,"['05227331-1', '05032233-3']",
6830820,MU,0,"['05227331-1', '05032233-3']",
6830719,MU,3,"['05173451-2', '05923959-1']",
6864166,MU,0,"['06650013-1', '06486536-1']",
6861345,MU,0,"['06064120-1', '05291061-1']",
6830500,MU,2,"['06039633-1', '06511906-1']",
6829421,MU,17,"['03879585-3', '03909925-1']",
6829176,MU,9,"['06396000-1', '06711093-2']",
6861326,MU,1,"['05691228-1', '04446547-1']",
6828772,MU,3,"['05969805-2', '05769945-1', '05217369-3']",
6828812,MU,7,"['04899107-2', '05012664-1', '04936950-1', '04906314-1']",
6828683,MU,2,"['06136690-1', '06121133-4']",
6828656,MU,6,"['03895147-1', '03909925-1']",
6828639,MU,5,"['06716644-1', '06570783-1']",
6828252,MU,0,"['04784973-3', '05128271-3']",
6828230,MU,0,"['05614856-3', '05834813-2']",
6828227,MU,1,"['05213659-1', '05232875-5', '05923040-1']",
6828193,MU,2,"['06544842-1', '06126847-2']",
6828175,MU,30,"['04899107-2', '04936950-1']",
6828173,MU,2,"['04914269-1', '05140404-3', '04906314-1']",
6827824,MU,1,"['05032233-3', '05213659-1']",
6861330,MU,1,"['06194229-1', '05032233-3']",
6826096,MU,1,"['06438032-2', '06052307-2']",
6826092,MU,1,"['05402390-1', '06707722-2']",
6826071,MU,5,"['05627478-2', '05627478-1', '05627478-4', '05264725-1']",
6825773,MU,5,"['05212442-2', '05666379-1', '05365551-5', '04338679-1', '04070632-1', '05279975-1', '04515906-3', '05365551-4', '06130602-9', '04871688-1']",
6825747,MU,2,"['03895147-1', '03909925-1']",
6861309,MU,0,"['06511906-1', '06666749-1']",
6825572,MU,4,"['06746894-7', '06486536-1']",
6825570,MU,0,"['05879965-1', '05685951-2']",
6825569,MU,14,"['05031360-2', '05879965-1']",
6825564,MU,3,"['06709980-1', '06593221-1']",
6825553,MU,6,"['06825553-4', '05331200-3', '06710454-1', '06825553-7', '06010954-3', '06825553-8', '06825553-5', '06825553-3']",
6825547,MU,3,"['04914269-1', '05140404-3', '04906314-1']",
6825522,MU,0,"['06265297-1', '05910880-1']",
6825135,MU,0,"['05700718-1', '06660136-1']",
6825107,MU,0,"['05134085-1', '04959325-2', '04936950-1']",
6825095,MU,0,"['05639685-1', '05563089-3', '05030587-1']",
6823693,MU,4,"['05940052-3', '04769291-3']",
6861287,MU,10,"['04183781-1', '03881884-2']",
6823407,MU,2,"['05003513-1', '05241266-2', '06005797-2']",
6822904,MU,7,"['05563959-1', '05274743-2', '06259631-2']",
6822848,MU,0,"['05244759-1', '05047117-1']",
6861094,MU,16,"['05773363-1', '05032233-3']",
6822545,MU,2,"['03895147-1', '03909925-1']",
6822438,MU,2,"['05614856-3', '06526519-1', '04837534-1', '06563299-2']",
6822342,MU,3,"['04987089-1', '06432591-1', '05910880-1', '05952045-1']",
6822328,MU,0,"['05032233-3', '05382550-1']",
6822299,MU,0,"['06008063-1', '06673701-3', '05533924-2']",
6821855,MU,0,"['04130878-2', '05625215-2']",
6821838,MU,0,"['05969983-2', '06095085-1']",
6821808,MU,6,"['06396570-1', '04200629-1']",
6821802,MU,1,"['03895147-1', '03909925-1']",
6821347,MU,23,"['06412437-4', '05902491-1', '05773363-1', '06800172-7', '05863813-1']",
6820502,MU,0,"['05879965-1', '05571733-1']",
6820181,MU,82,"['05187779-1', '04648238-3']",
6819622,MU,2,"['06275446-1', '05524096-1']",
6819621,MU,1,"['05502671-1', '04722075-4', '06512705-3', '06512705-4']",
6819603,MU,6,"['05661428-1', '06480429-1']",
6819280,MU,1,"['06229134-1', '06567028-1']",
6819161,MU,0,"['06809378-2', '06181616-1']",
6819151,MU,7,"['05614856-3', '05910923-3', '06605969-1', '06194938-1']",
6860777,MU,0,"['05091290-1', '06175184-1']",
6819125,MU,1,"['03970841-1', '06819125-3', '04967698-1', '06819125-2']",
6818977,MU,7,"['06582992-2', '05032233-1', '06582992-1', '06582992-6', '06582992-3', '06582992-5']",
